['信息']	2024级计算机学院跨学院专业准入课程调整的通知	2025-10-22 00:00:00	https://jw.nju.edu.cn/24/04/c26263a795652/page.htm
['信息']	2025年11月南京大学普通全日制本科生学位英语考试通知	2025-10-15 00:00:00	https://jw.nju.edu.cn/1e/4e/c26263a794190/page.htm
['信息']	关于开展2025级普通全日制本科生学信网学籍信息自查的通知	2025-10-14 00:00:00	https://jw.nju.edu.cn/1d/ab/c26263a794027/page.htm
['考试', '信息']	2025年11月5日、11月15日普通话水平测试网络报名通知	2025-10-14 00:00:00	https://jw.nju.edu.cn/1d/7e/c26263a793982/page.htm
['课程']	关于全面提供本科课程作业查重服务的通知	2025-10-13 00:00:00	https://jw.nju.edu.cn/a4/b1/c26263a500913/page.htm
['信息']	部分课程增加名额的通知（六）	2025-10-10 00:00:00	https://jw.nju.edu.cn/1a/38/c26263a793144/page.htm
['课程']	【学生】20251学期重修课程的缴费通知	2025-10-10 00:00:00	https://jw.nju.edu.cn/1a/36/c26263a793142/page.htm
['信息']	南京大学2026年大学生创新训练计划项目申报通知	2025-09-30 00:00:00	https://jw.nju.edu.cn/15/c4/c26263a792004/page.htm
['信息']	 【转发】国庆、中秋节期间鼓楼、仙林、苏州各校区公共教室开放公告	2025-09-30 00:00:00	https://jw.nju.edu.cn/14/23/c26263a791587/page.htm
['信息']	【补采】2026届普通全日制本科毕业生图像采集秋季补采通知	2025-09-28 00:00:00	https://jw.nju.edu.cn/14/1e/c26263a791582/page.htm
['信息']	成绩更正审核结果公示（2025-09-24）	2025-09-24 00:00:00	https://jw.nju.edu.cn/11/58/c26263a790872/page.htm
['考试', '信息']	2025年10月22日普通话水平测试网络报名通知	2025-09-24 00:00:00	https://jw.nju.edu.cn/10/fb/c26263a790779/page.htm
['信息']	部分课程增加名额的通知（五）	2025-09-23 00:00:00	https://jw.nju.edu.cn/10/4b/c26263a790603/page.htm
['信息']	关于举办2025年“领航杯”江苏省大学生数字素养与技能大赛的通知	2025-09-19 00:00:00	https://jw.nju.edu.cn/0d/71/c26263a789873/page.htm
['信息']	部分课程增加名额的通知（四）	2025-09-17 00:00:00	https://jw.nju.edu.cn/0b/ab/c26263a789419/page.htm
['考试', '信息']	2025年9月24日普通话水平测试网络报名通知及本学期普通话水平测试计划安排	2025-09-17 00:00:00	https://jw.nju.edu.cn/0b/c9/c26263a789449/page.htm
['信息']	关于开展2025年江苏省高校美育精品课程培育和高校美育大讲堂优课推荐工作的通知	2025-09-16 00:00:00	https://jw.nju.edu.cn/0b/d7/c26263a789463/page.htm
['信息']	【公开课观摩】关于开展2025年“尊师重教月”系列公开课观摩活动的通知	2025-09-16 00:00:00	https://jw.nju.edu.cn/0b/16/c26263a789270/page.htm
['信息']	【公开课观摩】关于公布2025年“尊师重教月”系列公开观摩课程名单的通知	2025-09-16 00:00:00	https://jw.nju.edu.cn/0b/16/c26263a789270/page.htm
['信息']	关于公示2025年江苏省高校“人工智能通识教育教学改革研究”专项课题拟推荐名单的通知	2025-09-15 00:00:00	https://jw.nju.edu.cn/0a/c3/c26263a789187/page.htm
['考试']	【老生】2025年12月四、六级考试报名通知	2025-09-15 00:00:00	https://jw.nju.edu.cn/0a/aa/c26263a789162/page.htm
['课程', '信息']	25秋导读班助教课程群	2025-09-15 00:00:00	https://jw.nju.edu.cn/0a/73/c26263a789107/page.htm
['信息']	成绩更正审核结果公示（2025-09-12）	2025-09-12 00:00:00	https://jw.nju.edu.cn/08/9f/c26263a788639/page.htm
['信息']	南京大学2025年度推免生名单公示	2025-09-12 00:00:00	https://jw.nju.edu.cn/09/0b/c26263a788747/page.htm
['信息']	申报指南 | 中国高校产学研创新基金-科大讯飞高校创新研究专项（三期）	2025-09-11 00:00:00	https://jw.nju.edu.cn/07/9b/c26263a788379/page.htm
['信息']	2025年华五“精准智能化学”微专业报名通知	2025-09-11 00:00:00	https://jw.nju.edu.cn/08/07/c26263a788487/page.htm
['信息']	部分课程增加名额的通知（三）	2025-09-10 00:00:00	https://jw.nju.edu.cn/06/ac/c26263a788140/page.htm
['考试']	【老生】2025年下半年四六级考试相关通知汇总	2025-09-08 00:00:00	https://jw.nju.edu.cn/05/66/c26263a787814/page.htm
